Customer_ID,Account_Type,Age,Gender,Region,Income,Balance,Credit_Score,Loan_Amount,Loan_Status,Transactions_Last_Month,Online_Banking,Mobile_App_Usage,Card_Holder,Cards_Count,Overdraft,Investment_Account,Insurance_Policies,Branch_Visits_Last_Year,Complaints_Last_Year,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
CUST_05464,Loan,50,Male,West,57652.29,23528.65,421,27717.99,Approved,12,0,0,0,4,0,1,3,8,1,72.9,206.87,67.81,62.08,122.44,121.24,52.26,74.54,111.49,78.98,109.34,59.78,192.03,102.82,165.63,142.26,167.98,207.88,109.98,109.7
CUST_05465,Checking,42,Male,West,67397.34,38089.4,801,3840.45,Rejected,7,1,1,0,1,1,1,3,4,0,194.11,110.28,93.65,94.94,153.83,109.53,169.05,161.29,73.43,95.46,40.99,74.02,218.37,125.83,35.39,50.37,76.21,118.73,94.17,124.29
CUST_05466,Loan,73,Other,West,42842.17,34981.11,347,1381.64,Approved,27,1,1,1,0,0,0,4,3,0,50.2,124.53,49.21,129.05,154.8,84.93,17.02,123.25,78.63,11.84,106.77,216.88,69.42,57.4,107.92,61.85,119.67,71.19,143.38,66.38
CUST_05467,Checking,48,Male,South,63474.36,25870.25,708,27180.61,Rejected,26,0,0,0,4,1,0,2,15,2,100.45,94.51,142.84,96.74,-9.59,103.33,96.01,199.57,21.91,102.63,127.65,75.52,123.98,132.25,56.39,107.41,79.09,89.72,103.44,25.91
CUST_05468,Loan,54,Male,East,18048.85,23877.72,312,14971.81,Rejected,37,0,0,0,0,0,1,1,4,0,160.09,148.13,40.7,78.41,19.69,19.18,62.76,104.94,51.76,142.76,126.83,106.27,118.76,73.46,63.15,73.22,70.16,42.57,100.02,58.26
CUST_05469,Savings,76,Other,East,79323.27,18278.46,523,11937.53,Rejected,41,1,1,1,0,1,1,1,1,0,182.31,121.35,98.37,46.76,43.44,158.02,58.05,55.0,76.42,17.56,82.54,122.94,21.49,38.77,124.19,150.6,73.84,155.25,134.66,27.21
CUST_05470,Business,77,Male,East,18746.59,52406.54,526,30676.46,Rejected,8,1,0,1,2,0,0,4,4,2,137.79,97.49,76.64,76.05,87.18,55.76,110.5,71.18,82.52,155.09,46.01,144.7,-0.01,94.98,113.97,139.87,172.18,88.49,63.54,168.62
CUST_05471,Savings,19,Male,East,40122.74,16790.07,663,22310.82,Rejected,14,1,1,0,2,1,0,4,16,2,106.5,107.11,157.63,50.51,79.59,123.67,117.25,76.05,30.7,75.12,96.69,63.32,76.21,129.34,29.36,179.65,167.71,49.32,130.02,55.28
CUST_05472,Loan,50,Other,West,35911.78,249.7,490,10504.99,Pending,45,1,1,0,1,1,1,0,16,2,146.68,161.28,134.66,136.27,146.31,178.45,56.22,114.45,92.78,176.49,112.32,123.77,41.1,35.18,85.27,65.69,-10.69,74.14,109.06,173.28
CUST_05473,Loan,56,Male,South,21254.95,31444.56,767,13656.14,Pending,33,1,0,0,1,1,0,4,11,1,81.69,21.16,204.68,144.3,117.13,74.55,134.37,117.77,148.39,123.05,12.17,41.82,-16.62,75.9,129.67,139.82,22.54,29.97,143.55,168.58
CUST_05474,Loan,78,Female,North,56622.2,26915.43,327,25739.11,Approved,24,1,0,1,3,1,0,2,9,2,28.86,48.46,62.43,9.95,109.67,88.5,88.93,63.59,71.12,187.94,121.74,19.43,75.12,63.19,2.29,221.81,91.35,6.61,172.12,32.91
CUST_05475,Checking,60,Other,South,84141.7,3438.22,738,5364.24,Approved,0,1,1,1,1,0,1,0,13,2,119.11,95.95,97.39,-6.3,32.24,73.18,23.64,110.43,137.87,146.5,65.39,59.5,101.71,144.16,129.13,100.78,118.93,108.76,89.37,64.62
CUST_05476,Business,60,Male,East,13721.15,14045.54,522,29434.56,Pending,10,0,1,0,1,1,0,4,12,1,92.86,151.41,143.92,176.16,85.61,106.84,50.2,117.72,177.13,163.12,129.92,113.13,149.56,126.19,148.02,10.17,123.44,96.7,80.98,130.3
CUST_05477,Business,49,Male,East,4156.11,22535.96,341,10566.41,Rejected,14,0,1,0,2,0,1,1,9,2,95.9,50.83,72.78,65.29,57.44,-39.11,25.04,163.85,12.14,111.73,82.64,62.41,203.25,75.48,190.9,34.44,129.78,60.91,77.45,117.88
CUST_05478,Loan,35,Female,South,32504.64,11530.66,488,6285.1,Rejected,25,1,0,1,4,0,1,1,16,2,52.95,95.96,55.61,157.56,18.37,39.16,99.02,100.14,142.18,-12.23,61.73,177.84,70.57,119.17,157.28,155.76,81.51,202.17,64.88,170.76
CUST_05479,Loan,34,Other,South,45295.87,33762.8,337,25869.13,Pending,46,0,0,1,2,1,0,4,3,0,100.15,66.74,65.67,94.81,130.01,57.77,87.16,119.89,108.85,136.35,122.86,90.76,179.1,103.66,-11.27,194.96,160.16,72.44,85.82,87.97
CUST_05480,Checking,51,Other,West,65334.23,8330.1,636,22346.06,Rejected,37,1,0,1,1,0,0,2,12,2,115.62,218.61,113.49,150.47,18.03,147.88,105.23,138.01,28.9,129.3,123.55,30.88,80.22,62.57,145.1,111.94,54.42,73.79,90.2,134.67
CUST_05481,Savings,56,Male,East,40400.95,16229.18,408,-2765.94,Approved,32,1,1,1,3,0,0,0,18,2,195.23,116.94,78.87,81.24,114.04,81.57,58.21,57.38,76.82,116.48,133.76,36.34,49.23,94.29,129.81,113.39,76.16,109.99,90.28,130.47
CUST_05482,Savings,24,Female,South,13133.64,13681.7,663,13931.75,Rejected,48,1,1,0,3,0,0,2,14,1,62.59,81.57,222.32,71.29,154.16,90.48,138.94,107.22,89.2,68.72,130.5,109.66,136.12,27.39,37.38,99.22,155.5,52.08,74.03,149.96
CUST_05483,Business,59,Female,East,75662.19,26758.7,432,3948.01,Rejected,34,1,1,1,3,1,0,0,5,0,127.41,131.29,118.12,195.02,82.65,88.32,130.66,159.8,85.33,75.66,92.42,-15.37,216.0,68.72,94.65,107.82,-33.04,80.59,151.03,68.63
CUST_05484,Checking,71,Female,South,31706.03,29489.99,639,22983.38,Approved,45,1,0,0,2,0,1,0,0,0,78.27,107.24,63.37,104.7,114.02,62.35,54.35,154.99,144.74,113.08,223.51,87.48,117.58,142.59,106.31,223.13,51.05,162.51,199.05,131.95
CUST_05485,Loan,70,Female,East,62611.43,26735.86,809,32196.14,Approved,26,1,1,0,3,1,1,4,0,1,-26.17,216.29,150.89,109.15,52.59,105.2,58.58,87.45,56.83,171.63,111.4,139.59,129.27,70.58,32.9,110.08,126.04,89.76,85.81,155.94
CUST_05486,Business,52,Female,South,27236.04,-7701.74,462,20377.19,Pending,11,1,1,1,1,0,1,1,2,0,65.1,105.54,85.71,147.88,113.59,58.22,190.13,90.52,165.45,117.17,102.97,115.9,107.74,28.01,51.13,139.65,72.39,56.92,22.76,171.0
CUST_05487,Checking,47,Female,East,46332.47,22447.25,603,7403.32,Rejected,19,1,1,0,2,0,0,2,7,1,189.01,120.47,146.11,77.67,133.37,136.45,54.06,232.46,88.57,147.39,139.75,85.58,179.54,89.13,117.35,68.31,160.13,70.08,115.41,30.72
CUST_05488,Savings,29,Other,North,57115.33,27159.13,353,23899.41,Approved,11,0,0,0,1,1,1,2,17,0,63.32,-7.11,104.28,49.53,40.86,141.8,129.01,59.06,149.25,103.87,74.37,119.08,51.71,87.26,56.4,37.81,16.03,157.11,131.21,111.7
CUST_05489,Checking,52,Male,West,32877.68,28883.42,453,14496.45,Approved,36,0,0,0,4,0,0,2,10,0,108.18,63.58,132.01,144.82,126.99,101.76,160.36,171.02,164.39,96.16,193.67,158.68,119.55,142.26,55.7,-16.81,191.62,140.88,100.98,132.2
CUST_05490,Savings,28,Male,North,58497.33,17337.9,673,14262.15,Approved,5,0,1,1,1,1,1,4,10,2,207.11,85.85,66.09,88.03,43.71,144.9,170.55,49.14,154.87,158.03,142.24,176.74,208.74,117.77,121.85,139.66,78.99,104.24,131.02,109.03
CUST_05491,Checking,78,Female,West,42828.81,20353.65,726,10147.05,Approved,19,0,0,1,4,0,1,3,19,2,150.98,88.39,150.06,121.25,141.18,108.65,83.32,56.41,71.97,47.77,19.74,61.03,182.4,148.43,27.97,78.52,24.82,25.4,115.23,122.14
CUST_05492,Business,61,Other,West,40867.29,11470.25,341,16046.85,Approved,22,1,1,1,4,1,0,1,13,1,113.39,69.45,66.77,182.11,76.06,65.49,86.54,80.76,154.96,95.17,107.49,61.59,-58.38,155.01,80.01,93.51,150.15,109.53,166.44,122.1
CUST_05493,Savings,74,Other,South,80171.58,39169.47,641,14290.25,Approved,14,1,0,0,0,0,1,0,15,1,104.9,126.14,120.26,66.89,47.72,84.02,142.98,195.67,63.58,43.23,102.19,139.08,127.68,82.96,87.13,6.51,87.75,141.14,112.01,79.05
CUST_05494,Business,21,Female,North,57100.36,-122.19,461,-9041.97,Pending,27,1,1,1,0,1,0,0,18,2,169.38,63.9,171.27,154.56,111.21,101.45,123.52,78.75,63.62,49.96,17.84,248.02,189.48,151.28,209.25,42.76,115.12,80.63,95.03,63.45
CUST_05495,Business,42,Male,West,59773.27,26774.71,516,15258.66,Rejected,33,0,0,1,1,1,0,4,18,1,96.56,65.39,136.53,101.24,115.77,58.31,0.05,31.48,114.37,69.06,140.36,152.34,95.33,60.95,146.1,102.9,156.23,99.24,155.26,46.71
CUST_05496,Savings,65,Female,East,64730.14,5072.81,339,13623.83,Rejected,7,1,1,0,4,0,1,3,15,2,137.55,96.67,144.04,140.34,-27.22,158.16,118.4,80.84,44.94,18.35,-4.27,-36.57,103.66,132.04,172.37,131.9,133.42,115.05,127.68,57.71
CUST_05497,Savings,49,Other,South,61517.36,12806.45,792,18468.19,Rejected,19,0,1,1,2,1,1,1,15,1,56.92,132.61,160.57,-9.08,116.21,147.04,97.63,-12.24,182.6,88.76,12.83,-27.49,30.52,92.26,133.14,93.21,111.16,76.99,91.89,169.41
CUST_05498,Loan,37,Female,South,57134.49,19410.02,324,-5067.32,Rejected,5,0,1,0,2,1,0,3,7,2,75.89,43.54,161.88,113.47,121.19,36.52,58.95,9.26,99.42,50.95,45.18,89.99,135.52,92.11,31.0,61.67,177.54,71.82,33.67,10.62
CUST_05499,Loan,67,Male,East,74809.42,-9787.53,584,20120.03,Rejected,25,0,1,1,3,0,1,1,0,0,135.16,125.6,63.01,136.18,69.26,124.96,46.57,79.21,86.51,74.29,128.85,160.55,97.11,156.65,152.1,82.83,129.02,74.96,84.46,143.92
CUST_05500,Loan,48,Male,East,31253.75,-897.53,366,15286.07,Rejected,48,1,1,0,3,0,1,2,12,2,45.24,122.67,131.84,105.4,98.31,114.95,169.98,76.17,143.91,73.11,146.69,89.37,96.66,102.65,52.72,43.62,62.04,62.64,140.4,162.15
CUST_05501,Business,21,Other,West,52963.19,-4019.55,602,19951.35,Rejected,17,1,0,1,2,0,1,4,15,2,47.98,124.36,59.18,91.45,99.03,-12.18,60.82,132.79,143.83,61.83,13.41,145.92,138.78,31.61,61.84,89.53,186.8,136.68,144.24,7.93
CUST_05502,Business,71,Female,East,43805.41,26390.01,777,-1291.27,Pending,13,1,1,1,0,0,1,3,3,0,110.82,57.42,69.99,52.78,48.16,157.98,46.1,91.78,87.74,144.38,86.67,138.03,62.65,112.75,76.87,62.66,74.21,70.01,84.29,90.75
CUST_05503,Loan,55,Female,South,52820.96,35353.52,515,2652.8,Approved,19,0,0,1,4,1,1,0,6,2,39.7,77.29,116.15,20.86,30.34,86.34,112.13,28.69,15.32,125.88,106.25,169.42,59.43,128.03,87.69,150.17,99.15,88.46,124.47,-4.87
CUST_05504,Business,70,Other,East,36032.41,-3938.5,404,-3749.87,Approved,41,0,1,0,1,1,1,2,7,0,96.18,95.45,81.55,149.4,102.62,146.36,63.82,76.86,-0.41,130.63,159.73,210.96,125.84,85.61,71.37,46.53,73.09,121.08,36.19,103.08
CUST_05505,Business,64,Female,North,17546.47,17330.46,732,16463.17,Approved,44,0,1,0,2,0,1,1,10,0,27.29,105.88,138.25,71.52,81.2,-24.33,69.96,130.22,32.43,99.27,66.12,16.28,153.24,208.83,27.88,147.16,155.93,44.15,49.19,148.54
CUST_05506,Savings,18,Other,South,66002.29,24117.95,349,11549.3,Pending,48,1,0,1,2,0,0,4,6,1,73.04,93.64,201.19,119.09,80.0,70.03,91.49,85.84,185.35,145.74,110.36,83.46,115.38,207.35,153.04,74.6,177.24,52.58,103.0,97.47
CUST_05507,Savings,20,Female,East,98254.43,24054.96,511,13560.04,Approved,0,0,1,0,0,1,1,2,15,1,156.45,115.45,73.39,66.38,102.29,156.09,118.86,138.93,122.51,84.21,113.41,142.59,122.89,136.1,75.91,117.32,165.45,70.9,39.93,29.18
CUST_05508,Business,54,Male,South,71524.67,50129.14,688,1075.49,Pending,22,1,1,1,3,0,1,2,1,1,98.24,104.15,57.17,189.58,89.68,152.89,65.03,55.28,62.95,138.0,19.46,65.73,120.04,138.15,82.83,121.28,181.27,104.13,103.34,36.12
CUST_05509,Loan,39,Other,West,67344.66,22303.79,568,2901.68,Pending,39,0,1,1,4,1,0,2,3,0,34.55,39.16,114.15,87.96,64.87,201.96,50.01,52.97,55.63,128.79,154.14,132.33,69.41,73.87,75.95,147.71,161.27,73.9,140.36,58.63
CUST_05510,Checking,79,Female,North,55101.67,6079.0,490,-9960.92,Pending,15,1,1,1,1,0,1,2,4,1,99.78,108.24,57.8,-5.84,48.49,138.57,149.26,102.21,75.89,127.27,103.84,118.39,70.95,48.87,153.66,186.78,41.96,120.55,54.35,169.1
CUST_05511,Loan,34,Female,West,46902.2,31231.43,594,1544.52,Pending,44,0,0,1,0,0,0,4,12,2,142.28,70.03,118.38,108.76,82.5,114.43,99.35,35.03,110.81,36.4,98.12,52.0,102.98,100.0,146.59,73.37,74.53,123.49,88.38,175.06
CUST_05512,Checking,79,Female,North,48089.26,43868.9,728,8499.64,Approved,38,1,1,0,3,0,1,4,5,0,119.26,152.62,123.47,64.74,52.9,82.76,90.4,19.71,109.52,141.46,104.49,153.01,89.17,142.06,97.13,126.56,84.11,77.74,81.43,90.81
CUST_05513,Loan,31,Other,East,47837.95,474.35,316,9016.52,Rejected,18,0,1,1,1,0,0,3,16,2,149.37,73.97,234.21,99.81,92.3,80.92,91.99,37.03,173.07,101.57,139.83,62.76,48.61,157.48,68.11,122.57,101.26,106.49,93.65,53.19
CUST_05514,Savings,58,Male,South,37042.68,28012.09,531,14323.75,Approved,7,0,0,1,1,1,1,4,18,2,97.33,34.52,126.8,75.91,52.55,111.59,136.1,139.7,81.38,120.88,78.5,52.39,159.15,114.57,91.96,139.1,95.04,54.45,98.85,74.45
CUST_05515,Business,79,Female,East,16903.59,20427.8,742,22616.3,Pending,23,1,0,0,0,0,0,4,7,0,80.44,66.11,81.02,48.87,118.86,16.95,151.89,100.9,79.35,154.31,68.42,116.84,173.36,113.97,87.93,131.09,164.26,158.41,119.26,60.75
CUST_05516,Business,52,Other,West,53976.75,5706.66,654,8110.2,Pending,43,0,0,0,1,1,1,0,8,1,113.82,140.25,85.81,71.92,97.04,136.2,160.56,132.75,170.3,114.09,104.17,41.61,102.78,115.72,45.77,75.24,53.59,118.85,168.0,74.62
CUST_05517,Savings,75,Female,South,44427.06,10422.25,651,19887.89,Pending,15,0,1,0,3,1,0,0,16,0,132.62,195.49,82.44,143.02,104.83,111.59,84.54,11.69,79.15,123.98,211.5,154.53,149.49,97.51,16.01,49.44,52.33,158.74,73.07,110.14
CUST_05518,Checking,30,Male,East,72785.49,43874.41,780,22782.61,Approved,12,1,0,1,2,0,0,1,1,1,91.35,117.96,133.72,69.94,-1.85,66.17,137.63,157.38,122.18,97.8,86.87,77.46,-14.16,92.0,173.04,56.29,65.96,119.24,169.92,156.26
CUST_05519,Checking,52,Male,East,64789.05,31589.36,677,26500.38,Rejected,49,0,1,1,3,0,1,3,2,0,132.92,148.61,-62.96,123.85,150.49,72.99,121.91,124.43,94.88,110.78,74.01,96.17,-3.35,48.93,76.04,161.36,110.18,149.23,130.5,117.01
CUST_05520,Checking,60,Male,South,9369.08,26377.4,691,19897.86,Approved,29,1,1,1,0,1,1,3,9,1,94.57,31.19,133.63,144.57,10.49,128.65,83.66,23.02,35.72,114.05,224.87,62.78,31.38,71.26,156.29,102.43,54.7,136.54,136.56,120.53
CUST_05521,Savings,19,Other,South,84275.34,-2378.47,329,15732.88,Pending,12,1,0,0,1,0,1,1,1,0,53.55,102.96,93.35,60.03,57.1,110.57,136.2,137.69,48.26,104.57,41.89,87.91,62.29,73.33,170.34,60.23,156.37,108.48,71.41,166.64
CUST_05522,Checking,73,Female,West,39679.58,30113.93,430,4199.63,Rejected,20,1,1,1,2,0,0,0,3,1,91.06,130.81,127.61,-3.36,138.46,31.67,224.34,163.89,61.55,85.84,138.45,132.32,-15.57,119.85,119.25,146.6,138.08,91.88,145.8,78.77
CUST_05523,Savings,64,Other,North,42779.33,36744.45,700,17725.1,Pending,18,0,0,0,4,1,0,4,2,1,111.42,123.23,87.44,95.33,74.64,85.38,138.57,38.82,73.55,32.78,123.32,104.75,59.65,91.65,65.75,175.8,72.35,160.43,209.26,68.17
CUST_05524,Loan,30,Female,North,16455.36,-488.17,422,11237.12,Rejected,26,0,1,0,3,0,1,3,16,1,98.12,45.28,133.56,120.56,127.46,38.77,165.0,131.71,106.51,63.02,90.61,25.05,77.77,130.39,54.19,77.51,47.36,30.11,65.51,40.16
CUST_05525,Loan,68,Other,South,55330.01,20326.24,350,28764.88,Rejected,37,0,1,0,4,1,1,1,6,2,56.46,70.16,73.39,133.38,125.82,72.03,3.66,5.58,130.76,-36.4,127.98,130.76,179.3,212.67,90.1,74.14,151.78,39.14,-9.85,141.81
CUST_05526,Savings,71,Female,North,58223.34,35122.17,491,15912.69,Pending,43,1,0,1,0,1,1,4,17,0,79.9,36.1,34.41,123.06,93.42,-18.44,177.49,110.84,73.58,148.13,0.13,50.61,97.5,151.43,107.58,56.61,81.27,167.63,53.98,87.25
CUST_05527,Business,33,Other,West,84278.91,33099.62,373,13400.31,Approved,37,1,1,0,0,0,1,3,18,0,48.65,99.44,103.13,181.47,96.46,81.9,102.7,61.91,32.87,48.19,167.04,109.79,113.01,96.14,58.03,66.53,90.16,63.93,22.96,59.86
CUST_05528,Loan,35,Female,North,67019.57,29599.56,678,29159.28,Approved,22,1,1,0,4,1,1,4,6,1,108.3,53.33,103.36,178.16,86.75,136.19,96.11,56.14,131.93,39.69,125.69,129.54,96.93,101.0,58.51,130.26,110.38,192.57,103.49,86.54
CUST_05529,Checking,24,Other,South,39926.06,20665.92,802,10176.25,Rejected,15,1,1,0,2,1,1,0,5,0,137.74,129.77,103.01,134.59,50.91,66.8,123.81,181.73,155.88,121.14,147.31,93.6,36.47,120.99,73.08,146.27,83.3,50.0,59.24,67.54
CUST_05530,Savings,62,Male,West,14543.32,36284.93,771,14968.04,Pending,45,1,0,1,1,1,0,1,4,2,117.17,4.13,6.07,100.49,118.01,166.58,151.07,105.12,185.14,42.72,57.85,76.64,156.52,141.14,118.16,57.97,104.78,31.75,156.78,264.3
CUST_05531,Checking,53,Other,South,38477.4,22418.91,410,35093.92,Pending,23,1,1,0,4,0,1,0,17,0,21.59,111.9,116.79,121.8,100.48,90.14,108.86,56.46,154.31,69.12,147.73,111.61,135.37,33.21,47.42,156.15,68.83,79.43,73.93,35.86
CUST_05532,Checking,58,Male,West,70878.79,28287.77,667,17662.35,Pending,43,0,0,0,2,1,0,0,12,0,106.78,-13.3,101.6,158.48,154.68,122.27,81.49,71.61,146.56,82.59,143.85,47.03,14.76,79.52,120.28,69.46,163.73,145.75,161.65,68.63
CUST_05533,Business,47,Male,West,42050.75,25149.35,476,26251.39,Approved,49,1,0,1,1,0,1,0,10,1,51.31,159.38,119.04,134.28,121.55,125.05,40.78,113.43,48.15,164.92,174.47,99.52,82.73,57.01,177.12,137.32,139.64,131.37,137.14,105.17
CUST_05534,Checking,59,Female,South,28121.47,4052.76,319,30037.9,Rejected,15,1,0,0,4,0,0,2,14,1,23.51,74.86,93.46,145.69,74.97,77.13,97.2,95.39,89.8,43.09,86.77,87.36,43.67,113.29,141.72,154.28,36.43,124.48,120.53,128.86
CUST_05535,Business,58,Male,East,53383.85,6175.59,504,9481.37,Pending,48,0,1,1,4,1,1,0,5,1,195.71,92.28,208.38,93.37,110.49,149.16,91.17,88.47,174.12,61.9,167.25,36.55,108.66,21.67,9.34,72.95,117.1,53.17,65.06,107.43
CUST_05536,Loan,24,Male,South,43308.9,-1779.99,840,24087.75,Approved,15,0,1,1,0,1,0,4,11,2,123.86,86.15,102.78,114.29,159.0,34.95,72.0,95.22,147.39,98.69,107.94,33.91,116.08,100.02,144.45,156.35,94.55,133.46,137.55,159.31
CUST_05537,Savings,32,Female,West,40870.59,14264.46,821,11672.51,Approved,10,1,0,1,0,1,1,0,5,0,47.39,236.85,143.25,-11.17,84.11,30.25,138.69,158.76,159.22,28.34,105.99,25.75,23.31,37.85,160.13,140.89,98.26,97.3,-54.19,89.44
CUST_05538,Checking,77,Other,South,35033.69,32177.71,308,35399.39,Approved,25,1,0,1,3,0,0,2,6,0,107.14,83.19,186.38,-11.03,132.16,104.1,181.6,144.01,86.23,75.47,110.69,123.64,59.52,-2.76,170.71,54.29,134.34,135.62,101.66,75.54
CUST_05539,Savings,57,Other,South,52180.01,25084.56,332,29436.22,Pending,15,1,1,1,1,1,0,1,10,1,114.26,126.98,140.1,89.39,55.44,139.02,65.43,94.23,31.27,199.96,41.03,85.68,163.44,73.06,149.54,72.51,157.37,125.62,68.15,150.22
CUST_05540,Checking,36,Male,West,70513.83,19512.67,451,22432.92,Rejected,40,0,1,0,1,1,1,3,7,2,76.57,135.16,113.1,71.28,177.24,182.66,37.92,114.88,84.17,105.49,0.74,164.45,85.14,107.74,69.39,112.12,134.62,110.78,52.07,57.54
CUST_05541,Savings,60,Other,North,60284.13,40383.39,379,25445.98,Pending,14,1,0,0,1,0,0,1,8,2,116.56,61.37,188.75,122.54,140.23,115.52,117.58,78.05,145.58,188.9,-5.89,173.38,119.24,48.23,156.63,119.68,109.03,81.2,182.37,80.95
CUST_05542,Checking,54,Male,West,11453.79,15450.64,843,8044.09,Approved,17,0,0,1,2,0,1,1,7,2,118.46,174.46,55.77,83.52,113.2,-36.75,117.23,64.06,60.0,97.01,52.1,91.11,125.68,127.04,84.35,27.42,64.26,144.28,71.26,177.25
CUST_05543,Checking,19,Other,South,81021.94,28383.77,815,32175.48,Approved,39,1,0,1,4,1,1,1,19,0,24.74,-4.94,141.86,168.52,94.25,97.56,116.63,87.06,47.91,111.73,107.49,65.02,77.67,118.62,113.1,152.5,36.78,136.45,179.38,50.1
CUST_05544,Checking,59,Other,West,65028.46,14886.18,425,5956.19,Rejected,17,1,1,0,3,0,1,0,11,1,-7.61,81.03,52.66,48.88,44.2,70.36,159.8,90.82,12.5,59.94,54.77,144.9,70.52,75.71,114.26,89.48,67.9,140.56,64.8,170.22
CUST_05545,Checking,65,Other,West,56077.48,-2461.05,807,19070.33,Approved,34,1,0,1,1,1,0,3,4,0,48.89,93.48,113.84,172.25,121.11,111.91,157.42,77.54,251.71,107.59,148.78,164.19,58.22,170.46,163.99,131.3,164.71,107.76,90.21,164.66
CUST_05546,Checking,72,Male,North,58489.36,8711.79,674,7860.4,Approved,4,1,0,0,3,1,0,4,17,1,65.13,85.08,61.98,157.56,79.57,35.53,79.83,87.31,167.1,140.78,48.65,78.83,133.63,-41.67,109.7,63.61,138.42,63.89,109.07,119.49
CUST_05547,Checking,30,Female,East,61692.05,8312.43,833,23603.88,Approved,1,0,0,0,2,0,0,1,18,2,128.28,70.24,17.95,118.42,87.98,41.6,70.96,74.4,55.06,108.46,191.45,81.89,106.59,95.35,3.43,17.12,117.37,144.17,97.63,63.07
CUST_05548,Checking,57,Other,South,57783.68,-1322.56,450,32450.74,Rejected,29,0,1,0,0,0,1,0,1,1,159.83,47.91,24.38,104.46,105.28,103.57,169.1,133.96,133.94,99.9,153.05,138.78,142.71,159.91,106.7,72.5,37.86,63.06,205.11,84.66
CUST_05549,Checking,58,Other,South,30773.91,17717.92,517,19515.43,Approved,30,0,1,0,3,1,0,2,11,2,121.45,112.43,179.79,68.98,113.38,117.35,194.38,148.17,89.95,129.85,121.27,99.56,168.64,72.85,110.18,36.07,157.13,113.99,47.36,116.84
CUST_05550,Checking,60,Other,North,60150.6,8868.67,581,18150.82,Pending,24,0,1,1,4,1,1,1,8,0,61.63,76.52,55.55,130.64,88.58,40.45,97.0,180.21,138.83,102.11,142.59,131.4,106.33,46.12,130.63,189.19,65.09,109.65,122.07,139.85
CUST_05551,Savings,60,Male,West,53259.74,42462.49,604,13863.82,Approved,42,0,0,0,2,1,0,2,18,1,81.64,99.16,93.2,87.23,101.17,213.36,113.05,23.05,77.55,113.2,127.83,124.33,136.68,167.28,164.34,64.61,73.56,146.48,188.96,110.43
CUST_05552,Business,72,Female,East,58358.71,16486.15,494,16004.62,Approved,30,1,1,0,2,0,1,0,11,1,35.37,137.18,71.65,103.26,75.75,93.46,146.92,110.51,60.85,93.27,129.55,78.62,88.45,85.99,109.95,125.73,178.37,62.37,118.69,108.06
CUST_05553,Checking,75,Male,South,37284.04,7444.05,725,11642.62,Approved,18,0,0,0,3,0,1,2,1,0,89.1,15.24,163.18,142.68,57.8,138.0,111.42,124.84,99.45,157.0,111.12,183.43,92.23,81.72,125.27,120.05,50.62,82.57,36.99,83.9
CUST_05554,Business,48,Other,East,71833.82,3680.93,363,31333.49,Approved,33,0,0,0,1,0,1,1,18,1,97.06,113.84,26.26,26.3,59.63,59.43,87.88,126.73,138.45,110.65,93.99,50.32,156.86,172.28,114.92,79.64,89.17,146.77,105.4,139.73
CUST_05555,Checking,33,Male,East,38783.11,3174.89,472,22939.73,Pending,17,0,1,0,2,0,1,1,2,0,195.41,97.46,67.4,99.01,108.11,97.49,144.89,37.42,78.88,147.44,231.03,53.13,100.67,156.35,120.21,135.72,109.91,95.67,94.03,132.8
CUST_05556,Checking,59,Other,West,49035.36,33164.52,696,11525.92,Pending,38,0,1,0,0,0,1,2,7,1,71.01,81.63,271.45,96.86,35.9,79.39,97.22,158.34,78.59,128.15,77.56,146.69,92.5,71.94,126.91,42.52,142.62,147.8,51.04,3.82
CUST_05557,Savings,78,Other,West,39843.39,34475.92,459,15603.95,Pending,47,0,0,0,2,1,1,3,5,0,135.55,106.57,172.07,138.26,168.05,136.07,125.57,70.39,53.27,55.09,171.54,111.56,5.05,2.93,191.62,223.36,79.61,124.32,96.13,-49.87
CUST_05558,Loan,73,Male,West,30048.65,-9955.46,729,44158.9,Pending,32,1,1,0,4,1,1,1,15,1,112.96,93.58,56.95,141.67,165.21,93.96,89.56,119.47,16.81,16.18,178.69,45.86,102.84,42.91,232.35,138.58,202.31,-20.93,36.02,75.36
CUST_05559,Loan,61,Other,South,64313.27,52445.33,350,17721.54,Pending,44,0,0,0,0,1,1,3,19,0,40.11,133.68,160.39,111.08,94.56,147.07,138.31,79.97,98.6,80.94,88.78,74.29,96.41,58.17,117.56,26.98,72.24,95.09,236.0,47.93
CUST_05560,Savings,74,Other,East,39980.06,21154.42,514,29529.51,Rejected,2,1,0,0,3,0,1,3,18,2,89.85,141.97,85.86,112.47,64.13,114.41,70.75,84.18,40.71,121.1,125.86,70.88,156.18,148.82,117.25,125.99,24.66,74.04,65.28,116.36
CUST_05561,Business,23,Female,East,52926.1,35333.42,839,9234.41,Pending,17,0,0,0,1,0,1,1,0,2,51.08,113.05,131.58,99.23,51.42,44.78,-15.05,78.68,73.74,157.13,87.96,188.86,80.83,115.79,85.16,78.61,40.37,143.03,113.73,64.98
